ID,Gene Symbol
16923145,ABCG1
16961200,ZBBX
17044967,
16909491,NCL
16816016,MIR193B
16721126,RRM1
16728581,LOC100128494
17066118,PCM1
16743296,TAF1D; SNORA8
16730180,PANX1
16881838,HK2
16899086,BOLA3
17065693,
16706757,RGR
16945993,PPP2R3A
17119258,
16899580,SUCLG1
16970592,ABHD18
16891627,NYAP2
16882770,IGKV1D-16
16989130,UQCRQ
16841212,MYH8
16821365,PLCG2
16937498,PRRT3-AS1
17083492,KDM4C
16934366,ISX-AS1
17108825,
17120100,
16839554,SMG6
17018292,UQCC2
16868564,EIF3G
16738096,KBTBD4
17102666,
16940877,RBM5; RBM6
16823043,SNHG19
16737890,ARFGAP2
16728560,IL18BP
17063631,BRAF
17010737,
16994260,LOC729506
16939668,NKTR
17121830,
17045128,
16886707,
16685096,
16685712,NT5C1A
17060961,SPDYE6; SPDYE2
17026742,
16767987,
16937252,MTMR14
17086921,FAM120A
16856057,
16702363,LOC105376395
16928182,SUSD2
16780867,ARGLU1
17022216,RTN4IP1
16846798,
17097209,
16878587,FAM179A
16673315,POGK
16811791,SIN3A
17073919,LRRC14
16841662,TRIM16
16794632,ALDH6A1
17119068,
17071091,C8orf37-AS1
16989571,MYOT
16967563,RUFY3
16823046,SNORD60
16877724,LOC105374329
16892523,SCARNA6
16661544,SESN2
16727462,BBS1
16878583,SNORD92
17046524,
17101815,TXLNG
16791734,HEATR5A
16720494,
16911517,ISM1
17120154,
16873015,XRCC1
17009902,LOC101927293
16833488,MRM1
17020214,KLHL31
17093890,HINT2
16966001,
16674689,
16862888,ZNF230
17056281,
16894995,HS1BP3-IT1
17006743,SNORA38
17117126,KDM5D
16954175,IP6K1
16812929,LOC102724465; LOC105370956
17121272,
16662905,
16998293,GLRX
16978236,ADH1B
16899799,POLR1A
16875559,RDH13
16910618,RBCK1
16989817,MATR3; SNHG4
16810765,IGDCC4
16982415,
16817438,SH2B1
16911783,DTD1
16953454,UCN2; PFKFB4
16971272,EDNRA
16865999,
16697930,PHLDA3
16832518,SUPT6H
16921642,MIR99A
16922011,BACH1
17117606,
16764348,MCRS1
17068693,LINC00293
17023551,EPB41L2
17054843,
16897254,PIGF
16945232,GATA2-AS1
16832101,
16715738,DUSP13
16685139,PSMB2
17101231,GYG2
16717676,
16669573,NBPF20; NBPF1; NBPF14; NBPF9
16989947,
16872419,
17121924,
16937181,THUMPD3
16830988,NDEL1
16937795,MKRN2
16938620,ZNF860
16702881,MRC1
17008404,APOBEC2
17009426,ADGRF2; ADGRF4
16672593,DCAF8
16782414,
16728261,CCND1
16843162,EVI2B
17058132,LOC441239
17014442,SLC22A3
16712292,HACD1
16929573,MCM5
16687734,
17120436,
16910485,THAP4
16966210,
16997921,LOC102546226
16830326,ELP5
16902893,C2orf27B
16715974,LOC729815
17097000,PTPN3
16822001,RPL13
16997928,
17116684,VAMP7
16901125,CHST10
16959925,XRN1
17023414,PTPRK
16769304,C12orf42
16878438,MIR4263
16938527,RBMS3
17024221,GVQW2
16857252,MIR7-3
16927027,
16993235,N4BP3
16970906,MGST2
16857445,LOC390877
16896536,CDC42EP3
17056022,MIR148A
16853567,LOC104968399
16844137,FBXL20
16799517,KNSTRN
16955887,MAGI1; MAGI1-IT1
16779525,MIR1297
17095318,HNRNPK
17026648,
16690908,KCND3
16918407,SNTA1
16827592,
16713572,C10orf25
16695147,OR10J5
16669721,NBPF14; NBPF10; NBPF19
16817391,NPIPB9; NPIPB6; NPIPB8
16811906,ETFA
16799357,EIF2AK4
17079588,FBXO43
17118730,
16781856,TRAV10
16804417,AGBL1
16667206,CCDC18
16825463,
16825533,
16825751,
16862962,ZNF227
17121502,
17006324,MRPS18B
17027506,
17030351,
17033056,
17035176,
17037835,
17040549,
17058484,BCL7B
16796919,ANKRD9
16726164,NAA40
17113362,CAPN6
16843511,CCL5
17064090,LOC101928700
16759290,SFSWAP
16821296,CMIP
17096405,TRMO
16958923,
16687487,TMEM59
17055263,THSD7A
16870329,RAB3A
16829235,APRT
16830947,RANGRF
16733365,LOC105369564
16839602,SNORD91B
16981321,
17057892,
17046011,
16999456,
16950396,
16908449,PRKAG3
16975419,APBB2
16746200,
17119144,
16829985,ENO3
16875734,COX6B2
16818150,
16786966,SLIRP; C14orf178
16917386,
16903090,MCM6
16860414,PLEKHF1
16958144,HSPBAP1
16918694,UQCC1
16664828,PODN
17126254,
16721744,
17124736,
16942202,PXK
16924143,BAGE2
17122854,
16809821,
16704826,C10orf53
17072135,NOV
17071529,UBR5-AS1
16934554,
16836457,RAD51C
16863939,FTL
17118171,
17125878,
17125910,
16925239,DONSON
16983765,NPR3
16868138,NDUFA7
16973322,ATP5I
17120066,
17005348,MRS2
16775968,FARP1
16706499,PPIF
17124130,
17014286,LOC102724053
16969766,ENPEP
16873218,
17026706,
17031635,
16834689,NAGS
16813300,
16990985,PPARGC1B
16664091,MMACHC
17045708,ZMIZ2
17125570,
16925155,IL10RB-AS1
16790784,PPP1R3E
17098655,ST6GALNAC4
16709627,
16696344,
16965505,LOC105374528
16718666,ABLIM1
16731294,
17108816,MXRA5
17121148,
16996872,LOC101928885
17119086,
16908897,EPHA4
17104126,
16800933,DTWD1
16980468,
17002712,KCNMB1
16931936,CECR6
16823866,SOCS1
16856567,DAZAP1
16937621,
16918976,DSN1
17095959,NINJ1
16760842,SLC2A14
17049814,ORAI2
17089166,
16748833,
17011450,FOXO3
16759574,P2RX2
16826010,COX6A2
16976001,CHIC2
16837284,LINC00674
16906031,ZNF385B
17107949,PNMA3
17000129,H2AFY
16986314,
16986829,ZCCHC9
16907234,ALS2CR12
17120244,
17121858,
16930860,SMDT1
16970193,
16879812,LOC105374586
16967418,CSN1S2AP
16854299,
16658523,
17016509,HIST1H3J
16681814,KIAA2013
16741113,NUDT8
16966704,
17123696,
16727427,DPP3
17007237,RNF5
17026393,
17033588,
17035866,
17038580,
16984032,SKP2
16697219,
16890490,ATIC
17122968,
17043942,
17013809,ESR1
16860824,ZNF30
17086494,
16799106,
16691668,NOTCH2
16725735,FEN1; FADS2
17023592,MED23
16771146,GCN1
16792948,
17063750,PRSS58
16917655,CRNKL1
17119564,
16717706,POLL
16705354,
16988280,HNCAT21
16865498,KIR3DL1
16691619,LINC00622
16685279,
16969591,HADH
17119704,
16857429,CLPP
16904193,ITGB6
16857282,KDM4B
16674289,
16898776,FAM136A
17009629,FBXO9
16657730,CPTP
17010874,
16978100,STPG2
17084936,ZCCHC7
16860644,CEBPG
16668689,ATP5F1
16985748,LOC728093; LOC643784; LOC102725182
16673151,
16966485,
17114518,
16875014,ZNF841; ZNF432
17114520,ARHGEF6
16759285,
17093059,
16902064,SLC35F5
16748407,ETV6
16714880,DNAJC12
16703471,
16796664,
16966159,
16883459,
16901161,TBC1D8
17056548,
17095450,ISCA1
16759855,NINJ2
16728432,SHANK2-AS3
16870772,
16880377,
16878081,KHK
16901216,CREG2
16813270,IDH2
16847164,TEX14
17116192,
16826892,CSNK2A2
16706428,LOC105378376
16708312,SLF2
17120674,
17095135,LOC101927450
16694611,
16743374,MRE11A
16752178,OR6C4
16762126,LDHB
16779839,KCTD12
17124802,
16835003,CRHR1-IT1
17073078,DENND3
17124726,
16834747,
16892012,
16944289,
16752965,MBD6
16934896,
16947613,PPM1L
16704090,
16894581,
17010618,
16758536,ARL6IP4; OGFOD2
16992094,
17007299,PSMB8-AS1; PSMB9
17028352,
17033653,
17038636,
17085746,C9orf135
17015862,ATXN1
16684700,BSDC1
17120096,
17067190,DPYSL2
17122212,
16816287,PKD1P1; NPIPA7; NPIPA5; NPIPA1; PKD1P6
16659727,SLC25A34
16885978,R3HDM1
16889411,CFLAR
17088991,MIR181A2HG
16754536,SYT1
17060531,GATS
16948555,LINC00888
16844804,KRT14
17005596,HIST1H4F
16801196,
17099001,CRAT
17097152,KIAA0368
16912099,
17028653,
17117418,
16859711,MAST3
16859368,SIN3B
17062253,
16961003,TRIM59
16931460,
16914240,PIGT
17120610,
16961547,MIR569
16802479,GLCE
16913574,RALGAPB
16972553,WDR17
16892812,AGAP1-IT1
16764615,
16790195,RNASE13
17048033,
16783618,
17115925,CD99
16985964,MIR4803
16827483,PSMB10
17120680,
16692982,
17120398,
17050300,DLD
17096250,ZNF510
16808304,PPIP5K1
17040626,
17007499,SYNGAP1
16757520,LOC105369995
17051167,METTL2B
16937943,SLC6A6
16860047,NDUFA13
16712513,C10orf67
16880894,
16788743,MIR376B
16826080,TP53TG3B; TP53TG3C; TP53TG3; TP53TG3F
16982735,NDUFS6
16921420,SAMD10
16853527,MYOM1
16852237,LOC105372097
16813653,
16790108,OR6S1
16960613,MBNL1-AS1
16743257,
16974746,
17057200,
16881430,
16904767,LOC102724081
16930756,
16921516,
16672888,
16741423,
16696941,
16875465,LILRA4
16806461,NDNL2
17023782,TARID
16830577,CD68
17070011,
16798073,PWAR6
17098071,NDUFA8
16767981,
16714121,C10orf71-AS1
16828532,DUXB
17118094,LOC100506217
16871067,
17121462,
17016966,MDC1
16831313,MGC12916
17023465,
17091726,TOR4A
16886939,TBR1
17071321,VPS13B
17107492,SLITRK2
16657480,
16776872,GRTP1-AS1
16787926,
16922070,KRTAP6-3
17124740,
16849528,USP36
16900429,ASTL
16770685,TBX3
16872203,PAF1
17009659,FBXO9
16778392,FOXO1
16823153,PDPK1
16814065,DDX11L9
17078330,UBE2W
17103754,MIR502
17076634,ANK1
16774427,LACC1
16669121,ATP1A1
16907303,TMEM237
16777274,
16671139,S100A9
17118722,
16700806,LYST
16746696,ADIPOR2
16888106,OSBPL6
17119882,
16802700,
17015814,JARID2-AS1
16863209,
16790381,METTL3
17048188,CLDN12
17106048,NCBP2L
16782251,C14orf119
16830837,SCARNA21
17009982,
17073146,PTP4A3
16855015,ST8SIA5
17016110,DCDC2
16660992,MTFR1L
16813757,ADAMTS17
16739259,AHNAK
16924584,
16820034,NOL3
16671037,LCE2D
17119722,
16741094,
16854848,LOC105376868
16913095,CEP250
16770553,SLC8B1
16742491,CLNS1A
16687914,CYP2J2
17012165,HSF2
17117871,C2orf81
16866025,ZNF548; ZNF17
16980029,
16782434,DHRS4L2
16865752,EPN1
17074587,MIR1322
16990292,PCDHB9
16831982,
17072052,AARD
17125114,
16712877,
16819714,
16817692,MVP
16899429,GCFC2
16925293,ATP5O
16910953,MRPS26
17053455,NOS3
16759064,
17073063,
16965872,LOC439933
16772353,
16831621,RAI1
16949698,OPA1
16747678,C1S
16833119,ZNF207; MIR632
16911236,
17058499,TBL2
16664003,SNORD46
16869036,ZNF823
16817239,FLJ21408
16675924,ELF3
16773946,RFC3
17086415,
17058582,ABHD11
16840548,MIR324
16736855,LINC00678
16813732,
16864192,PRRG2
17106200,MIR3978
16753498,TBK1
17106604,NDUFA1
17094459,AQP7P1
16915412,EDN3
17094613,CBWD5; CBWD4P; CBWD1; CBWD3
16991604,THG1L
17081297,
17106552,LOC101928336
16898903,PAIP2B
16860737,PDCD2L
17119732,
16916166,PRPF6
17084280,NFX1
16798353,SNORD115-46; SNRPN
16791854,EAPP
16782153,OXA1L
17052749,GSTK1
17011424,LACE1
16815143,AMDHD2
16919227,SNORA71C
16688308,SERBP1
16749365,FGFR1OP2
16762679,
16917652,LOC100287166
16665172,
16935344,ST13
17124642,
17011214,LOC102724422
16889109,
16776983,LINC00452
16945174,KBTBD12
16672457,DUSP23
16869482,
16683676,
16786783,ESRRB
16720341,RPLP2
16879273,
16854540,B4GALT6
16809687,NEDD4
16777052,
16998848,
16671033,LINC00302
17073705,SCX
16898445,MIR4778
16969341,LOC105377348
17118778,
16757275,
16998211,TTC37
17001091,
17103150,LINC01560
16787185,
17125822,
17123760,
16696062,MPC2
16668916,LRIG2
16727936,NDUFV1
16664456,FOXE3
16677971,
17021922,PNISR
16815120,NTN3
17087900,ZNF462
16961826,MRPL47
16685935,HIVEP3
16885502,RAB6C
16838094,SNHG16
17082366,PLEC
17078756,REXO1L9P
17026002,PSMB1
17124636,
16931169,NUP50
16852354,SMAD4
16709068,
16916877,ADRA1D
16943167,OR5K4
16831427,MIR1288
16990716,
16778959,SUCLA2
17105143,APOOL
16883477,PDCL3
16691400,LOC105378922; LOC100506459
16842292,
16909958,PER2
17072258,LOC101927543
16941493,PHF7
17024770,
16824400,NPIPA7; PKD1P5; NPIPA5; PKD1P1; NPIPA1
16875760,TMEM238
16714597,CCDC6
16681225,DNAJC11
16863419,IGFL1
17020942,FILIP1
17069782,C8orf34
16839675,OR1G1
17018476,TULP1
16947971,
17060005,C7orf76; SHFM1
16834381,TUBG1
16801028,
16778433,ELF1
16705725,PALD1
16778745,SLC25A30
16712944,KIAA1462
16811762,MAN2C1
16946228,MRPS22
16879232,CYP1B1-AS1
16739588,STX5
16947873,
16931435,GRAMD4
17010876,ORC3
17081703,
17009700,MLIP
16670391,BOLA1
16938215,LOC101927805
16828496,
16960682,GPR149
17120270,
17070478,REXO1L2P; REXO1L12P; REXO1L6P
17078758,REXO1L2P; REXO1L1P; REXO1L12P; REXO1L6P; REXO1L4P; REXO1L11P; REXO1L10P
17078760,REXO1L2P; REXO1L12P; REXO1L11P; REXO1L10P; REXO1L6P
17078762,REXO1L2P; REXO1L12P; REXO1L6P; REXO1L4P; REXO1L11P; REXO1L10P
17078764,REXO1L2P; REXO1L12P; REXO1L6P
16882478,RMND5A
17061370,
17034129,
16963055,ACAP2
16834766,GRN
16861481,ZNF568
16880800,LOC105369168; LOC101927533; LOC440867
17011459,LINC00222
17010345,LOC105377857
16770590,SDS
16820076,TMEM208
16690754,KCNA3
16977770,C4orf36
16756334,POLR3B
16860297,
17122398,
17102297,DCAF8L2
16762639,
16934671,TST
16832820,LRRC37BP1
16839116,FN3K
16708952,LOC101927472
16804458,MRPS11
16951007,XPC
16668550,RBM15
16812869,
16693465,S100A2
16819036,LOC105371276
16693414,S100A8
16949505,TPRG1
17116187,
16690612,AMIGO1
17051860,BPGM
17119702,
16990778,SPINK13
16735511,
17118303,
16685076,SFPQ
16689546,TGFBR3
16808314,PPIP5K1
16922475,
17105010,COX7B
16971222,
17017400,SAPCD1-AS1; VWA7
17026780,
17029254,
17032039,
17036757,
17125598,
17033493,
17023677,STX7
16666749,
17084312,LOC105376020
16935502,
17044877,GHRHR
17062044,LOC100506489
16994563,
16796652,DEGS2
17071994,
16903065,
16894700,
17000075,
17004154,DUSP22
16701269,
16837921,SMIM6
17125250,
17077312,RPS20
16686536,RPS15AP10
16891723,MFF
17057143,PGAM2
16968468,CDS1
17064828,LOC105375599
16731052,LOC728196
16852308,SCARNA17
16721247,OR52B6
16681924,PRAMEF14
16944410,PLA1A
17119040,
16705199,ARID5B
16970492,LOC101927109
16989001,SLC22A4
16912871,CHMP4B
16712370,
16836528,YPEL2
16741498,FLJ42102
17071115,LOC101927039
16692834,CTSS
17082982,DOCK8
17027692,
17102032,YY2
17114697,
16847820,DDX5; MIR3064
16659951,CROCC
16795136,NOXRED1
16796727,BEGAIN
16844239,ORMDL3
16971712,GUCY1A3
16920156,PTGIS
16853399,COLEC12
17072014,
17119262,
17057422,SNORA9; SNHG15
16986937,
16721684,TUB
16672885,SDHC
17125410,
16917173,MKKS
16782056,TRAJ34
17016667,OR5V1
16918011,APMAP
16856809,
16666013,SRSF11
17125738,
17118534,
16960936,IQCJ-SCHIP1-AS1
16771319,NRAV
16930141,LOC105373032
16991466,LOC105378239
17005532,HIST1H3A
17101787,
16918291,
17094355,LOC101928906
16661914,
16883380,C2orf15
16662676,C1orf122
17065223,LOC105377780
17120810,
17123924,
16759469,SNORA49
17101531,TLR7
16917912,CST11
16787880,SERPINA5
16831828,MIEF2
16756406,RIC8B
17095770,
16863946,RUVBL2
16808563,
16838917,ANAPC11
16743017,PICALM
17123308,
17097423,CDC26; FKBP15
16664074,HPDL
16709052,LOC105378478
16914745,SNORD12; ZFAS1
16818666,
16669178,
16984768,HSPB3
16716956,TLL2
16793671,HIF1A-AS1
16982959,PAPD7
16938151,
17118920,
17080060,
16894051,
16908683,
16793661,LOC101927780
16669700,SEC22B
17091990,
16664802,SCP2
16705381,TET1
16777579,RNF6
17096541,LOC102724684
16718840,CACUL1
16869154,ZNF709
17087426,
16860709,GPI
16994364,LOC389273
16795744,
17101856,NHS
16823838,TEKT5
16668582,CD53
17117643,
17117647,GOLGA8H
16726936,FAM89B; SSSCA1
17004958,SIRT5
17021978,CCNC
16999219,MGC32805
16813635,LINC00923
16782132,ABHD4
16736226,PIK3C2A
17122480,
17057599,PKD1L1
16790636,C14orf93
17011367,C6orf203
16871751,ZNF585A
16951506,
16939283,WDR48
16662715,LOC105378654
16665932,GADD45A
16711591,LOC105376388
16854928,ATP5A1
16990379,PCDHGB8P
16875881,ZNF667
16794297,SYNJ2BP-COX16; COX16; SYNJ2BP
17123014,
16738119,MTCH2
16949499,FLJ42393
17118838,
16847485,MED13
17112956,TCEAL8
17010936,PM20D2
16893119,
16907353,ALS2
16975456,
17125362,
17050428,LOC100996249
16747336,SCARNA10
16822728,CLCN7
16819082,LPCAT2
16702172,
16725617,
16709201,PDCD4; MIR4680
16897397,
16801096,
17106051,MID2
17056740,ELMO1
16726860,FRMD8
16683271,HNRNPR
16799492,INAFM2
16873570,GNG8
17015381,LOC105374901
16829623,LOC105371487
16902250,
16994597,FAM134B
16984905,IL31RA
16892231,ALPP
17090564,SNORD62A; SNORD62B
17090566,SNORD62A; SNORD62B
17121464,
16689268,PKN2-AS1
16842382,AKAP10
16958728,
17019549,MRPL14
16712857,
16836697,BCAS3
16778688,NUFIP1
16731654,TAGLN
16682036,
16715667,CAMK2G
16810503,FAM96A
16814915,SLC9A3R2
17002492,LINC01202
16968878,MMRN1
16937405,JAGN1
16930570,L3MBTL2
17095003,CARNMT1
16686538,IPP
17122248,
16767513,TSPAN8
16890466,VWC2L-IT1
17121456,
16793721,PPP2R5E
17069386,NKAIN3
16818733,HEATR3
16829153,SNAI3
16679952,LOC100288069; LOC101930131; LOC101929823; LOC102723643
17123560,
16902603,POLR2D
17034947,
16760329,TNFRSF1A
16664559,LOC105378715
17116410,EIF1AY
16897313,CALM2
16681840,
16858169,PDE4A
16837128,PRKCA
16860626,LRP3
16813883,VIMP
16746927,
17093204,BAG1
17058268,
16933062,DERL3
16810609,
16913716,LOC105372614
16793475,GPR135
17117165,TTTY10
17122836,
16804048,
16821174,VAT1L
17084359,TRBV20OR9-2
16945443,
17121254,
16693722,TPM3
16875508,LENG8-AS1
16928824,NF2
16744125,KDELC2
17120204,
16734524,SNORA54
16670199,LOC100132057
16701905,LOC105376363
16831085,MYHAS
16858208,MIR1238
17059579,C7orf62
16816650,LYRM1
16894706,LOC105373444
17025066,
16930307,CACNA1I
17121640,
17111769,PJA1
17121144,
16703452,PDSS1
17118432,RBSG2
16696575,
16897693,MTIF2
16741659,ANAPC15
16946959,
16891752,AGFG1
16773837,FRY
17062811,UBE2H
17053654,NUB1
16810970,SNORD18C; RPL4
16861152,KMT2B
16675218,LINC01036
16886757,PKP4
16815630,SEC14L5
16916861,MIR103B2
16732569,SC5D
16780611,
16993746,TPPP
16891553,
16970816,
16994081,IRX2
17121732,
17080674,LINC01151
17017476,LSM2
17026855,
17029328,
17032114,
17036832,
17039565,
17088562,
16661617,TRNAU1AP
16867295,SH3GL1
16983412,FBXL7
16714890,HERC4
16742779,
17083381,RIC1
16662752,
16761518,TAS2R31
16708002,UBTD1
16935042,DDX17
17121430,
16905076,SLC25A12
17011152,LOC101927314
17012163,
16769039,GOLGA2P5
17052625,TRBV24-1
17108163,SRPK3
16938407,RARB
16766914,
16998456,RGMB-AS1
16878335,ZNF512
16769555,LOC105369956
17074673,CTSB
16804599,LOC105370962
16719325,TEX36
16867476,SAFB2
17112686,TRMT2B
16829449,PRDM7
16725272,MS4A12
16821326,PLCG2
16822290,POLR3K
17117969,LOC100652901
16668815,
16830050,USP6
16679781,
17048388,VPS50
16743207,TRIM51EP
16998004,
16918049,VSX1
16788883,DYNC1H1
16915457,CDH26
17051950,
16767623,
17013677,IYD
16896335,MYADML
16736696,
17118822,
17007982,PI16
16885913,CCNT2
17123606,
16826320,ABCC11
16995457,
16800406,CTDSPL2
16756431,TMEM263
16804490,ISG20
16760546,ING4
16970013,
17124738,
17056476,DPY19L1P1
17088459,LOC105376236
16858820,NACC1
17020787,MB21D1
17059039,TMEM60
17123268,
17071651,DCAF13
16748224,LOC105369652
16838783,LOC105371925
17122204,
16706347,
17101447,HCCS
17045369,RALA
17079396,
16792478,LOC105378178
16935553,NDUFA6
16788679,
16744822,BACE1
16815316,THOC6
16722004,ZBED5-AS1
17095547,
16803436,IDH3A
17119488,
16689042,SYDE2
16902690,FAR2P1
17113172,LOC101928335
16825763,TBC1D10B
16734686,NUP98; CHRNA10
16678139,LOC105373113
17111649,ASB12
16930918,SERHL2
17029226,
16871738,
16928212,SPECC1L; SPECC1L-ADORA2A
16924289,
16753746,LOC100507175
16735981,LOC105376561
17022359,ARMC2-AS1
16798292,SNORD115-10
16989589,PKD2L2
16809805,ZNF280D
17075789,SCARA5
16732351,LOC102724301
16857315,SAFB
17121432,
16721178,OR52I1
16830469,CHRNB1; FGF11
16775434,LMO7
16926932,TUBA8; PEX26
16815411,LINC00921
16878522,PPP1CB; SPDYA
17121728,
17015889,NUP153
16747184,CD9
16935026,
17110920,PAGE1
16949095,LOC105374253
16843906,TBC1D3E; TBC1D3
16898728,TIA1; C2orf42
17014160,GTF2H5
16739887,TRMT112
17092313,TMEM261
16809403,MYO5C
16788572,
17055345,
16946254,BPESC1
16741587,NUMA1
17005573,HIST1H2BD
16909172,COL4A4
16838787,C17orf89
17123788,
17093323,
16716027,ANXA11
17028157,
17035730,
17041011,
17085135,
16837061,SNORD104
17091043,OLFM1
17089194,ZBTB34
16922047,
16821377,CDH13
16911090,PANK2
16998700,FBXL17
16930226,SYNGR1
17011635,CDC40
17087206,
16981568,LOC105377543
17069865,LOC101929759
17038661,
16988376,HSD17B4
17048102,CFAP69
16805825,LOC105370710; LOC105379204
17111560,XAGE-4
16777259,LATS2
17009930,PHF3
16999897,AFF4
17090200,HMCN2
16820720,DDX19B; DDX19A
16856497,CIRBP
17033678,
16833343,SNORD7
17118144,
16852296,LIPG
16963368,SMCO1
17031378,
16710006,LINC01153
16693222,RORC
16815289,PAQR4
16979698,PGRMC2
16949403,ST6GAL1
16823359,C16orf90
16677683,MARC2
17013520,SASH1
17013079,LOC102723690
16882536,
16815969,
16858386,LDLR
16891629,NYAP2
17052728,C7orf34
16738353,OR10AG1
16906413,LOC101927252
16796262,SERPINA1
16753914,LYZ
16999654,ACSL6; MEIKIN
16990267,PCDHB5
16810933,TIPIN
16855761,CDH19
16779311,ATP7B
16870996,
16834632,
16721051,
16753550,TBC1D30
16851254,CYP4F35P
17008778,KLC4
17081373,SLA
17087710,LOC101928523
17120490,
16748453,BORCS5
17076726,PLAT
17084565,DNAJB5
16715936,ZMIZ1-AS1
16768905,LOC105369929
16697674,LINC00862
16823704,C16orf89
16949261,
16808310,PPIP5K1
16871613,POLR2I
16664048,UROD
16732023,
17082032,MINCR
16771582,LINC01089; RHOF
16725589,TMEM138
16940615,WDR6
16926813,IL17RA
16685868,CITED4
16823294,ZNF213-AS1
17118760,
16765116,KRT78
16916559,SNORD119
16998309,ELL2
16841913,PEMT
17077308,
16878443,FOSL2
17002753,FBXW11
16801302,
16667544,
17103966,KANTR
16927151,TANGO2
16905475,NFE2L2
16978251,ADH1C
17119146,
16907488,RAPH1
16729574,RAB30-AS1
17084959,
16987624,
17035366,
16781235,ADPRHL1
16719480,
17126294,
16932079,
16980160,INPP4B
17009529,
16891176,ANKZF1
16939467,
16861841,EIF3K
17120400,
16921948,USP16
17076249,LINC01605
16698185,CHI3L1
16771042,LOC105370024
17120730,
16828292,GLG1
16921624,
17117420,
16780664,TMTC4
16855944,
16775364,KLF5
17072931,
17120302,
16888844,LOC105376748
16888222,
16727976,ALDH3B1
16720500,LOC101927503
17067459,HMBOX1
16836476,PPM1E
16716590,MYOF
17006261,HLA-E
17032993,
17035115,
16979256,SEC24D
17125392,
16757915,RNF10
16818431,ZNF267
16861500,ZNF420
16810015,
16973830,
16744960,SCN2B
16826275,LOC100507534
17041697,
17119224,
16934866,MIR659
17024700,RAET1L
16852960,LOC643542
16832423,PYY2
16821411,LOC105371371
16829764,GSG2
16767324,SNORA70G
17004542,LOC105374902
17072723,
17119698,
17103696,GAGE1
16902111,
16702800,STAM
16864819,ZNF480
16719233,OAT
17018240,DAXX
16895429,
17022139,BVES
16692135,POLR3C
16788756,MIR381
16854357,LOC105372027
17070070,
16672942,HSPA7
17121398,
16686140,MED8
16881964,REG1A
17097724,PAPPA-AS2
16719512,
16991151,SYNPO
17092205,
16688212,MIR101-1
17124746,
16900689,FAHD2B
16817314,
16748449,MIR1244-1; MIR1244-2; MIR1244-3; MIR1244-4
16761116,MIR1244-1; MIR1244-2; MIR1244-3; MIR1244-4
16988297,MIR1244-1; MIR1244-2; MIR1244-3; MIR1244-4
17031694,
16819909,CES3
16874846,SIGLEC10
16731020,MIR4491
17058305,
17118654,
16878662,YPEL5
16692775,MCL1
16671379,
16663131,MIR30C1
16767536,
16834603,TMEM106A
16749139,SPX
16920528,LOC105372676
16951591,
16800504,
17120968,
16952734,ZNF197-AS1
16725485,PGA3
17104448,
17058524,MLXIPL
16824555,GDE1
16795476,LOC102724380
17120808,
16932821,YPEL1
17006374,
17026207,
17027555,
17030400,
17033105,
17035225,
17040598,
17021888,FBXL4
16687543,SSBP3
16909524,SNORD82
16725908,SNORA57; METTL12
16875769,SHISA7
17079348,LOC100500773
16738367,OR5T2
17064424,ASB10
16833736,LOC100131347
16993484,
16865308,LENG8
16943681,DZIP3
16684851,LOC105378636
16931384,GTSE1
16907720,
16899686,GGCX
16995080,
17090733,
17069986,LOC100288310
16962179,
16785149,
16831598,NT5M
16929677,CSF2RB
16689650,FAM69A
17001450,
16811437,HEXA
16946841,RNF13
16864059,CD37
16792465,
17041292,
16970861,
16858970,ADGRE5
17060317,CYP3A7; CYP3A7-CYP3A51P
16720932,KCNQ1
17104845,RPS26P11
16697389,
16974824,ERVH-1
16885824,ZNF806
16679832,ZNF672
16789303,
16776188,TPP2
16897026,ZFP36L2
16675622,LOC105371679
17074571,PINX1
17114461,CT45A10; CT45A5
17125970,
17112545,
17125280,
16748115,
16928761,EWSR1
17084349,
16768618,TMCC3
17090625,CFAP77
16727232,CST6
16665132,LOC100507634
16984492,NNT
16918939,
16831102,ADPRM
17047619,CCDC146
17000605,PROB1
16975032,LOC401123
